"scenario_b_start","scenario_label","scheme_id","scheme_label","rand_mode","rand_label","bias_policy_base","bias_policy_full","alloc_bias","series","rate"
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"A",0.02563
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"B",0.02742
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"FWER",0.04807
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"A",0.02729
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"B",0.03006
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"FWER",0.05201
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"A",0.02845
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"B",0.03255
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"FWER",0.05505
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"A",0.02863
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"B",0.03637
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"FWER",0.05833
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"A",0.03112
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"B",0.03888
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"FWER",0.06286
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"A",0.02359
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"B",0.0246
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"FWER",0.0442
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"A",0.02621
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"B",0.02555
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"FWER",0.04727
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"A",0.02666
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"B",0.02751
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"FWER",0.04955
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.12,"A",0.02659
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.12,"B",0.02792
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.12,"FWER",0.0495
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.16,"A",0.02763
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.16,"B",0.03018
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.16,"FWER",0.05249
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.2,"A",0.02658
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.2,"B",0.03015
0,"Scenario 1: Arm A and B start at 0","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.2,"FWER",0.05201
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0,"A",0.02503
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0,"B",0.02526
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0,"FWER",0.04528
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.04,"A",0.03331
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.04,"B",0.03353
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.04,"FWER",0.05986
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.08,"A",0.0456
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.08,"B",0.04585
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.08,"FWER",0.08068
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.12,"A",0.05808
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.12,"B",0.06095
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.12,"FWER",0.10407
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.16,"A",0.0769
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.16,"B",0.07674
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.16,"FWER",0.13222
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.2,"A",0.09718
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.2,"B",0.09725
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.2,"FWER",0.16391
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0,"A",0.0246
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0,"B",0.02478
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0,"FWER",0.04508
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.04,"A",0.02773
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.04,"B",0.0267
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.04,"FWER",0.04954
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.08,"A",0.03049
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.08,"B",0.0304
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.08,"FWER",0.05503
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.12,"A",0.03481
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.12,"B",0.03487
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.12,"FWER",0.06328
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.16,"A",0.03745
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.16,"B",0.03775
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.16,"FWER",0.06855
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.2,"A",0.04364
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.2,"B",0.04226
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.2,"FWER",0.07851
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0,"A",0.0247
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0,"B",0.02511
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0,"FWER",0.04546
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.04,"A",0.02617
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.04,"B",0.0263
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.04,"FWER",0.04806
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.08,"A",0.02756
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.08,"B",0.02733
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.08,"FWER",0.05022
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.12,"A",0.02858
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.12,"B",0.02923
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.12,"FWER",0.0535
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.16,"A",0.03161
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.16,"B",0.03118
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.16,"FWER",0.05823
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.2,"A",0.03371
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.2,"B",0.03522
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.2,"FWER",0.06406
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0,"A",0.02495
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0,"B",0.02436
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0,"FWER",0.04494
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.04,"A",0.02321
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.04,"B",0.03558
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.04,"FWER",0.05312
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.08,"A",0.02247
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.08,"B",0.0499
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.08,"FWER",0.06582
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.12,"A",0.02127
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.12,"B",0.06786
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.12,"FWER",0.08174
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.16,"A",0.02035
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.16,"B",0.08944
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.16,"FWER",0.10115
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.2,"A",0.01876
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.2,"B",0.11799
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_B","favor_B_2step",0.2,"FWER",0.12731
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0,"A",0.02443
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0,"B",0.02515
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0,"FWER",0.04506
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.04,"A",0.02249
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.04,"B",0.03075
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.04,"FWER",0.04841
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.08,"A",0.01932
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.08,"B",0.03819
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.08,"FWER",0.05261
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.12,"A",0.01676
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.12,"B",0.04783
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.12,"FWER",0.05939
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.16,"A",0.01518
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.16,"B",0.05824
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.16,"FWER",0.06852
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.2,"A",0.01416
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.2,"B",0.07005
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_B","favor_B_2step",0.2,"FWER",0.07938
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0,"A",0.02465
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0,"B",0.02521
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0,"FWER",0.04551
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.04,"A",0.0216
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.04,"B",0.02978
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.04,"FWER",0.04698
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.08,"A",0.02067
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.08,"B",0.03481
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.08,"FWER",0.05078
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.12,"A",0.01748
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.12,"B",0.04228
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.12,"FWER",0.05538
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.16,"A",0.01565
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.16,"B",0.04843
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.16,"FWER",0.06003
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.2,"A",0.01373
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.2,"B",0.0554
0,"Scenario 1: Arm A and B start at 0","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_B","favor_B_2step",0.2,"FWER",0.06504
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"A",0.02552
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"B",0.02518
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"FWER",0.04885
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"A",0.03394
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"B",0.03373
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"FWER",0.0642
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"A",0.04476
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"B",0.04417
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"FWER",0.08392
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"A",0.05982
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"B",0.05791
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"FWER",0.11014
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"A",0.07804
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"B",0.07614
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"FWER",0.14153
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"A",0.09624
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"B",0.09604
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"FWER",0.17493
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"A",0.02484
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"B",0.02515
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"FWER",0.04792
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"A",0.02705
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"B",0.02635
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"FWER",0.05127
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"A",0.02932
